share,change,dollarAmount,insiderPortfolioChange,zeroDay,oneDay,sevenDay,fourteenDay,thirtyDay
26499,190,69051.7,0.007221863240716104,363.42999267578125,1,1,0,1
7143,134,48699.62,0.019118276501640746,363.42999267578125,1,1,0,1
3704,-955,-286290.855,-0.20497960935823137,300.0,0,1,1,1
12330,-1560,-480955.8,-0.11231101511879049,305.6199951171875,0,1,1,1
3608,-4389,-1317797.25,-0.5488308115543329,300.9100036621094,1,1,1,1
7413,-5552,-1664045.4400000002,-0.4282298495950636,291.6600036621094,1,1,1,1
4042,-280,-82628.0,-0.06478482184173993,297.94000244140625,1,1,1,1
7953,-2417,-713256.7000000001,-0.23307618129218902,297.94000244140625,1,1,1,1
10370,-2096,-625530.24,-0.16813733354724852,297.239990234375,1,1,1,1
12466,-801,-236935.80000000002,-0.06037536745307907,297.8599853515625,0,0,1,1
4322,-940,-278052.0,-0.17863930064614214,297.8599853515625,0,0,1,1
5262,-1016,-301619.92,-0.1618349792927684,290.8800048828125,1,1,1,1
6538,-768,-232651.00799999997,-0.10511908020804818,301.8500061035156,0,0,1,1
7306,-200,-60586.0,-0.02664535038635758,301.8500061035156,0,0,1,1
0,-5202,-1564449.48,-1.0,300.739990234375,1,0,1,1
135198,-895,-23475.850000000002,-0.006576385265957838,25.8799991607666,1,1,1,0
135198,-23448,-653964.72,-0.14780076396505426,27.889999389648438,1,1,0,0
183937,-5746,-160255.94,-0.030292646151737372,27.889999389648438,1,1,0,0
1134163,-13579,-360306.5439,-0.011831056108428549,26.489999771118164,0,1,1,1
1147742,-20369,-538487.1054,-0.01743755516385001,26.489999771118164,0,1,1,1
798270,-9558,-253612.92779999998,-0.011831726555652936,26.489999771118164,0,1,1,1
807828,-14336,-378995.0976,-0.017436910397438953,26.489999771118164,0,1,1,1
967268,-11581,-307291.41209999996,-0.011831242612496922,26.489999771118164,0,1,1,1
978849,-17371,-459230.1786,-0.01743691152556664,26.489999771118164,0,1,1,1
720582,-1408,-37360.0128,-0.001950165514757822,26.489999771118164,0,1,1,1
721990,-7219,-191549.6679,-0.00989976810489174,26.489999771118164,0,1,1,1
729209,-2113,-55860.5358,-0.002889288165814785,26.489999771118164,0,1,1,1
731322,-10829,-286281.9414,-0.014591370219807021,26.489999771118164,0,1,1,1
827888,-9912,-263005.99919999996,-0.011830985915492958,26.489999771118164,0,1,1,1
837800,-14868,-393059.3688,-0.017437032936617768,26.489999771118164,0,1,1,1
1444314,-17293,-458854.1913,-0.011831497796603328,26.489999771118164,0,1,1,1
1461607,-25938,-685712.5308,-0.017436783425039244,26.489999771118164,0,1,1,1
8034927,-96201,-2552606.9540999997,-0.011831199804012432,26.489999771118164,0,1,1,1
8131128,-144302,-3814854.2531999997,-0.017437402044365065,26.489999771118164,0,1,1,1
2777042,-33249,-882232.2908999999,-0.011831159121955698,26.489999771118164,0,1,1,1
2810291,-49874,-1318498.9884,-0.01743745553141165,26.489999771118164,0,1,1,1
2860165,-103072,-2690550.2592,-0.0347835829533716,26.110000610351562,1,1,1,1
2963237,-517190,-13498865.876,-0.1485995827523462,26.110000610351562,1,1,1,1
3480427,-28096,-733305.6000000001,-0.008007928122460648,26.110000610351562,1,1,1,1
1168111,-42095,-1098831.042,-0.03478333440753062,26.110000610351562,1,1,1,1
1210206,-211224,-5513030.8896,-0.14859964964859332,26.110000610351562,1,1,1,1
1421430,-11474,-299471.4,-0.008007514809087,26.110000610351562,1,1,1,1
822164,-29629,-773423.5644,-0.034784272704753386,26.110000610351562,1,1,1,1
851793,-148668,-3880294.2672,-0.1485994956325134,26.110000610351562,1,1,1,1
1000461,-8076,-210783.6,-0.008007638787669665,26.110000610351562,1,1,1,1
996220,-35901,-937145.3436,-0.03478371237480877,26.110000610351562,1,1,1,1
1032121,-180142,-4701778.2568,-0.14859976754219176,26.110000610351562,1,1,1,1
1212263,-9786,-255414.6,-0.008007862205197992,26.110000610351562,1,1,1,1
742151,-4366,-113968.3176,-0.005848493738253784,26.110000610351562,1,1,1,1
746517,-22379,-584172.4644,-0.029105366655568503,26.110000610351562,1,1,1,1
768896,-21905,-571729.262,-0.027699762645722503,26.110000610351562,1,1,1,1
790801,-112295,-2930944.418,-0.12434447722058342,26.110000610351562,1,1,1,1
903096,-1190,-31059.0,-0.001315955350409052,26.110000610351562,1,1,1,1
904286,-6100,-159210.0,-0.0067004545324730385,26.110000610351562,1,1,1,1
852668,-30728,-802111.4208,-0.034783947402976696,26.110000610351562,1,1,1,1
883396,-154183,-4024237.9732,-0.14859880548854593,26.110000610351562,1,1,1,1
1037579,-8376,-218613.6,-0.008007992695670464,26.110000610351562,1,1,1,1
1487545,-53607,-1399335.6852,-0.03478372023006167,26.110000610351562,1,1,1,1
1541152,-268986,-7020642.1944,-0.14859972002134644,26.110000610351562,1,1,1,1
1810138,-14612,-381373.2,-0.008007672283874504,26.110000610351562,1,1,1,1
8275430,-298223,-7784693.9028,-0.03478365639477128,26.110000610351562,1,1,1,1
8573653,-1496407,-39056821.2628,-0.14859961112446202,26.110000610351562,1,1,1,1
10070060,-81290,-2121669.0,-0.008007801917971501,26.110000610351562,1,1,1,1
14761,1970,49978.9,0.15401454147447424,25.3700008392334,1,1,1,1
15250,1970,49978.9,0.14834337349397592,25.3700008392334,1,1,1,1
47444,1970,49978.9,0.043321458415798035,25.3700008392334,1,1,1,1
88132,1970,49978.9,0.022863907523037998,25.3700008392334,1,1,1,1
52226,1970,49978.9,0.03919929958611907,25.3700008392334,1,1,1,1
141477,1970,49978.9,0.014121155210849634,25.3700008392334,1,1,1,1
103912,-1286,-27623.28,-0.012224567006977318,21.389999389648438,0,0,0,0
3508523,274186,6292733.2116,0.08477347907778318,21.389999389648438,0,0,0,0
3032,489,10161.42,0.19229256783326779,20.780000686645508,1,1,0,0
137426,-26724,-673979.2799999999,-0.16280231495583308,24.940000534057617,0,1,1,1
164150,-7139,-176690.25,-0.04167809958607967,24.940000534057617,0,1,1,1
223612,-4518,-134862.30000000002,-0.01980449743567264,29.850000381469727,1,0,0,0
228130,-3161,-94355.85,-0.013666766108495359,29.850000381469727,1,0,0,0
231291,-9264,-276530.4,-0.0385109434432874,29.850000381469727,1,0,0,0
240555,-1911,-57043.350000000006,-0.007881517408626365,29.850000381469727,1,0,0,0
231234,-4849,-144742.65,-0.020539386571671828,29.850000381469727,1,0,0,0
236083,-3161,-94355.85,-0.01321245255889385,29.850000381469727,1,0,0,0
239244,-8933,-266650.05,-0.03599447168754558,29.850000381469727,1,0,0,0
248177,-1911,-57043.350000000006,-0.007641310258788906,29.850000381469727,1,0,0,0
285136,-3341,-99728.85,-0.01158151256425989,29.850000381469727,1,0,0,0
288477,-3161,-94355.85,-0.010838779582907578,29.850000381469727,1,0,0,0
291638,-9264,-276530.4,-0.03078743245309104,29.850000381469727,1,0,0,0
300902,-3088,-92176.8,-0.010158228889108195,29.850000381469727,1,0,0,0
187246,-4003,-119489.55,-0.020930828396488348,29.850000381469727,1,0,0,0
191249,-3161,-94355.85,-0.01625945167429659,29.850000381469727,1,0,0,0
194410,-2814,-83997.90000000001,-0.014268040400762586,29.850000381469727,1,0,0,0
197224,-1158,-34566.3,-0.005837223135163472,29.850000381469727,1,0,0,0
182606,-2834,-84594.90000000001,-0.015282571182053494,29.850000381469727,1,0,0,0
185440,-1467,-43789.950000000004,-0.00784882321154371,29.850000381469727,1,0,0,0
186907,-2483,-74117.55,-0.013110512698664133,29.850000381469727,1,0,0,0
189390,-717,-21402.45,-0.0037715602266092255,29.850000381469727,1,0,0,0
879201,-6911,-206293.35,-0.007799239825213969,29.850000381469727,1,0,0,0
886112,-4445,-132683.25,-0.004991258279930425,29.850000381469727,1,0,0,0
890557,-62518,-1866162.3,-0.06559609684442462,29.850000381469727,1,0,0,0
953075,-6947,-207367.95,-0.007236292501630171,29.850000381469727,1,0,0,0
207553,-7273,-217099.05000000002,-0.033855306154748493,29.850000381469727,1,0,0,0
214826,-2536,-75699.6,-0.011667172734884662,29.850000381469727,1,0,0,0
217362,-8381,-250172.85,-0.03712628963024324,29.850000381469727,1,0,0,0
225743,-3088,-92176.8,-0.013494675109578684,29.850000381469727,1,0,0,0
88378,-1125,-33581.25,-0.012569411081192809,29.850000381469727,1,0,0,0
89503,-1101,-32864.85,-0.012151781378305594,29.850000381469727,1,0,0,0
90604,-2152,-64237.200000000004,-0.023200655483203242,29.850000381469727,1,0,0,0
92756,-717,-21402.45,-0.0076706642559883605,29.850000381469727,1,0,0,0
20424,-7000,-302820.0,-0.25525087514585765,43.08000183105469,1,1,1,0
27352,-8137,-326049.59,-0.2292823128293274,40.52000045776367,1,1,1,1
35489,-5000,-200450.00000000003,-0.12349033070710563,40.52000045776367,1,1,1,1
40489,-163,-6536.3,-0.0040096428220013774,40.52000045776367,1,1,1,1
69008,-11197,-413281.26999999996,-0.13960476279533696,36.29999923706055,1,1,1,1
80205,11197,350913.98,0.16225654996522143,36.29999923706055,1,1,1,1
123052,-31543,-1164252.13,-0.2040363530515217,36.29999923706055,1,1,1,1
25918,-3431,-437109.4,-0.11690347200926778,126.16999816894531,0,0,0,0
51715,-5169,-635787.0,-0.09086913719147739,125.23999786376953,1,0,0,0
42688,-300,-37009.5,-0.006978691727924072,122.72000122070312,1,0,0,0
42988,-114,-14060.76,-0.0026448888682659736,122.72000122070312,1,0,0,0
43102,-679,-83747.6563,-0.01550901075809141,122.72000122070312,1,0,0,0
43781,-1110,-136896.3,-0.024726559889510148,122.72000122070312,1,0,0,0
44891,-3900,-480655.5,-0.07993277448709803,122.72000122070312,1,0,0,0
303374,-58000,-6501127.199999999,-0.16049854167704372,118.0999984741211,1,0,1,0
361374,33000,1610400.0,0.1004951670960551,118.0999984741211,1,0,1,0
328374,25000,1189750.0,0.08240653450856039,118.0999984741211,1,0,1,0
57839,-3792,-386311.13759999996,-0.06152747805487498,101.51000213623047,1,1,1,1
145027,-47581,-5033879.476000001,-0.24703542947333443,104.9000015258789,0,1,1,1
192608,47581,2810609.67,0.3280837361318927,104.9000015258789,0,1,1,1
157719,-47581,-5003142.15,-0.23176327325864587,106.66999816894531,0,1,1,1
207251,47581,2810609.67,0.29799586647460385,106.66999816894531,0,1,1,1
40815,-3171,-320271.0,-0.07209111990178693,103.44999694824219,1,1,1,1
99382,-373,-36108.265,-0.0037391609443135684,97.76000213623047,1,1,1,1
99755,-224,-21680.960000000003,-0.002240470498804749,97.76000213623047,1,1,1,1
99979,-3476,-336412.1464,-0.03359914938862307,97.76000213623047,1,1,1,1
103455,-1386,-134137.08,-0.013220018885741265,97.76000213623047,1,1,1,1
104841,-800,-77408.0,-0.007572817372043052,97.76000213623047,1,1,1,1
105641,-5741,-555326.93,-0.05154333734355641,97.76000213623047,1,1,1,1
308374,-3449,-333210.9941,-0.011060762034872348,97.76000213623047,1,1,1,1
311823,-51,-4929.507,-0.0001635275784451413,97.76000213623047,1,1,1,1
311874,-217,-20974.569,-0.0006953100217564749,97.76000213623047,1,1,1,1
312091,-175,-16916.2,-0.0005604196422281004,97.76000213623047,1,1,1,1
312266,-200,-19330.06,-0.0006400696395767859,97.76000213623047,1,1,1,1
312466,-200,-19330.06,-0.0006396602124951226,97.76000213623047,1,1,1,1
312666,-200,-19330.0,-0.000639251308867055,97.76000213623047,1,1,1,1
312866,-200,-19333.0,-0.000638842927689369,97.76000213623047,1,1,1,1
313166,-200,-19334.059999999998,-0.0006382313333290785,97.76000213623047,1,1,1,1
313066,-100,-9667.029999999999,-0.00031931946635330784,97.76000213623047,1,1,1,1
313385,-725,-70083.43,-0.00230810862436726,97.76000213623047,1,1,1,1
40280,-770,-78955.8,-0.018757612667478683,110.73999786376953,0,0,0,0
41050,-872,-89414.88,-0.020800534325652403,110.73999786376953,0,0,0,0
41922,-393,-40298.22,-0.009287486706841546,110.73999786376953,0,0,0,0
80677,-770,-78955.8,-0.00945400076123123,110.73999786376953,0,0,0,0
81447,-644,-66035.76000000001,-0.00784495255265498,110.73999786376953,0,0,0,0
82091,-393,-40298.22,-0.004764560399592648,110.73999786376953,0,0,0,0
32940,-770,-78955.8,-0.022841886680510234,110.73999786376953,0,0,0,0
33710,-887,-90952.98000000001,-0.025638061103563894,110.73999786376953,0,0,0,0
34597,-393,-40298.22,-0.011231780508716776,110.73999786376953,0,0,0,0
42535,-1604,-164474.16,-0.03633974489680328,110.73999786376953,0,0,0,0
44139,-968,-99258.72,-0.02146008380074046,110.73999786376953,0,0,0,0
45107,-516,-52910.64000000001,-0.011310084825636193,110.73999786376953,0,0,0,0
51623,-3027,-310388.58,-0.05538883806038426,110.73999786376953,0,0,0,0
54650,-1706,-174933.24000000002,-0.030271843281993043,110.73999786376953,0,0,0,0
56356,-591,-60601.14000000001,-0.010378070837796547,110.73999786376953,0,0,0,0
85292,-2664,-273166.56,-0.03028787120833144,110.73999786376953,0,0,0,0
87956,-1502,-154015.08000000002,-0.016790002012117416,110.73999786376953,0,0,0,0
89458,-520,-53320.8,-0.005779190468781258,110.73999786376953,0,0,0,0
93864,-5483,-562226.8200000001,-0.0551903932680403,110.73999786376953,0,0,0,0
99347,-8692,-891277.68,-0.08045242921537593,110.73999786376953,0,0,0,0
108039,-3741,-383602.14,-0.033467525496511004,110.73999786376953,0,0,0,0
138771,-3027,-310388.58,-0.02134726864976939,110.73999786376953,0,0,0,0
141798,-8692,-891277.68,-0.057757990564157084,110.73999786376953,0,0,0,0
150490,-3741,-383602.14,-0.024255824056123608,110.73999786376953,0,0,0,0
153414,-3027,-310388.58,-0.019349147601971352,110.73999786376953,0,0,0,0
156441,-8692,-891277.68,-0.0526363597827206,110.73999786376953,0,0,0,0
165133,-3741,-383602.14,-0.02215261082226986,110.73999786376953,0,0,0,0
118303,-2664,-273166.56,-0.02202253507154844,110.73999786376953,0,0,0,0
120967,-7652,-784636.0800000001,-0.05949354294466603,110.73999786376953,0,0,0,0
128619,-3294,-337766.76,-0.02497100361601965,110.73999786376953,0,0,0,0
131913,-181,-18670.15,-0.0013702363468439142,101.30000305175781,1,1,1,0
132094,-100,-10313.0,-0.0007564639847496861,101.30000305175781,1,1,1,0
132194,-500,-51550.0,-0.0037680678855110256,101.30000305175781,1,1,1,0
132694,-36,-3710.88,-0.00027122730354855725,101.30000305175781,1,1,1,0
132730,-100,-10307.0,-0.0007528419784687194,101.30000305175781,1,1,1,0
132830,-200,-20612.0,-0.0015034202811395926,101.30000305175781,1,1,1,0
133030,-1801,-185593.05,-0.013357462304662874,101.30000305175781,1,1,1,0
134831,-182,-18753.280000000002,-0.0013480183389747654,101.30000305175781,1,1,1,0
135013,-500,-51517.5,-0.0036896829086508305,101.30000305175781,1,1,1,0
135513,-1490,-153514.7,-0.010875674255308278,101.30000305175781,1,1,1,0
137003,-700,-72117.5,-0.005083404137890968,101.30000305175781,1,1,1,0
137703,-50671,-5220126.42,-0.26899147440729615,101.30000305175781,1,1,1,0
188374,-100,-10301.5,-0.0005305771618366459,101.30000305175781,1,1,1,0
188474,-3503,-360844.03,-0.01824697750251332,101.30000305175781,1,1,1,0
191977,-200,-20601.0,-0.001040707264657061,101.30000305175781,1,1,1,0
192177,-5525,-569075.0,-0.02794610069700863,101.30000305175781,1,1,1,0
197702,65789,3210503.1999999997,0.49873022370805,101.30000305175781,1,1,1,0
0,-128,-11904.0,-1.0,95.69000244140625,1,1,1,0
82484,-500,-46315.0,-0.006025257881037308,92.83000183105469,1,1,1,1
82984,-5495,-508946.9,-0.062105132291278155,92.83000183105469,1,1,1,1
0,-2524,-226301.84,-1.0,92.83000183105469,1,1,1,1
56947,-2500,-231126.0,-0.04205426682591216,92.83000183105469,1,1,1,1
59447,-128,-11835.8912,-0.0021485522450692403,92.83000183105469,1,1,1,1
172851,-65789,-5546670.59,-0.27568303721086157,85.69999694824219,1,1,1,1
238640,65789,3210503.1999999997,0.38061104650826433,85.69999694824219,1,1,1,1
45623,-293,-23861.92,-0.006381217876121613,82.41000366210938,0,1,1,1
45916,-5354,-435922.68,-0.10442754047201092,82.41000366210938,0,1,1,1
131913,-300,-24603.0,-0.0022690658255996006,81.58000183105469,1,1,1,1
132213,-300,-24601.2,-0.002263928822077834,81.58000183105469,1,1,1,1
132513,-100,-8197.1,-0.0007540738841591699,81.58000183105469,1,1,1,1
132613,-300,-24591.0,-0.0022571155567927895,81.58000183105469,1,1,1,1
132913,-114,-9344.465999999999,-0.0008569688860156208,81.58000183105469,1,1,1,1
133027,-22,-1803.23,-0.0001653526144503153,81.58000183105469,1,1,1,1
133049,-100,-8196.2,-0.0007510383104642168,81.58000183105469,1,1,1,1
133149,-300,-24587.999999999996,-0.0022480498167839398,81.58000183105469,1,1,1,1
133449,-3218,-263708.664,-0.023546284033453577,81.58000183105469,1,1,1,1
136667,-146,-11963.9262,-0.001067150051530191,81.58000183105469,1,1,1,1
136813,-100,-8194.0,-0.000730390832134275,81.58000183105469,1,1,1,1
154231,-65789,-5299961.84,-0.29901372602490683,80.69000244140625,1,1,1,1
220020,65789,3210503.1999999997,0.42656145651652394,80.69000244140625,1,1,1,1
111780,-47581,-3672301.5800000005,-0.2985736786290247,79.30000305175781,0,1,1,1
159361,47581,2810609.67,0.4256664877437824,79.30000305175781,0,1,1,1
136913,-6000,-423930.0,-0.04198358441849237,69.55000305175781,0,1,1,1
59575,-5234,-364731.29000000004,-0.08076038821768582,71.31999969482422,0,1,1,1
64809,-10,-696.75,-0.00015427575247998273,71.31999969482422,0,1,1,1
64819,-238,-16581.46,-0.003658330387198918,71.31999969482422,0,1,1,1
65057,-268,-18666.2,-0.0041025641025641026,71.31999969482422,0,1,1,1
42315,-2326,-163494.54,-0.052104567550010084,70.4000015258789,1,1,1,1
88479,-308,-22179.08,-0.003468976314100037,70.4000015258789,1,1,1,1
88787,-3747,-269784.0,-0.04049322411221821,70.4000015258789,1,1,1,1
29557,-14412,-1030458.0,-0.3277763879096636,70.4000015258789,1,1,1,1
327731,-39920,-2819948.8,-0.10858123600914998,70.4000015258789,1,1,1,1
367651,39920,1776839.2,0.12180721384306031,70.4000015258789,1,1,1,1
92534,4741,312242.26,0.05400202749649744,67.45999908447266,1,1,1,1
65325,3518,231695.48,0.05691911919361885,67.45999908447266,1,1,1,1
89978,5900,388574.0,0.07017293465591475,67.45999908447266,1,1,1,1
154231,6691,440669.26,0.04535041344720076,67.45999908447266,1,1,1,1
172851,5353,352548.58,0.03195859055033493,67.45999908447266,1,1,1,1
142913,6812,448638.32,0.050051065017891125,67.45999908447266,1,1,1,1
327731,7761,511139.46,0.024255398943650967,67.45999908447266,1,1,1,1
63510,-300,-19662.600000000002,-0.004701457451810061,66.37000274658203,0,1,1,1
63810,-2700,-176958.54,-0.04059539918809202,66.37000274658203,0,1,1,1
84078,-604,-37816.44,-0.007132566543067004,63.029998779296875,0,0,1,1
84682,-715,-44759.0,-0.008372659461105192,63.029998779296875,0,0,1,1
85397,-200,-12518.0,-0.0023365304858815146,63.029998779296875,0,0,1,1
85597,-400,-25032.0,-0.004651325046222543,63.029998779296875,0,0,1,1
85997,-40,-2502.84,-0.0004649162569592152,63.029998779296875,0,0,1,1
86037,-1006,-62945.42,-0.011557506060223108,63.029998779296875,0,0,1,1
87043,-623,-38974.880000000005,-0.007106517920288367,63.029998779296875,0,0,1,1
87666,-100,-6255.2,-0.001139393386960782,63.029998779296875,0,0,1,1
87766,-140,-8757.14,-0.0015926102882624622,63.029998779296875,0,0,1,1
87906,-3681,-230246.55,-0.04019129352419011,63.029998779296875,0,0,1,1
91587,-140,-8755.74,-0.0015262681653166461,63.029998779296875,0,0,1,1
91727,-11692,-731217.6799999999,-0.11305466113576809,63.029998779296875,0,0,1,1
103419,-3294,-205973.82,-0.030867841781226278,63.029998779296875,0,0,1,1
106713,-447,-27946.440000000002,-0.004171332586786114,63.029998779296875,0,0,1,1
107160,-465,-29067.149999999998,-0.004320557491289199,63.029998779296875,0,0,1,1
107625,-1086,-67875.0,-0.009989789441730828,63.029998779296875,0,0,1,1
108711,-500,-31245.0,-0.004578293395353948,63.029998779296875,0,0,1,1
109211,-100,-6248.1,-0.0009148210152683628,63.029998779296875,0,0,1,1
109311,-4439,-277348.72,-0.039024175824175826,63.029998779296875,0,0,1,1
167498,-34324,-2158636.36,-0.17007065632091645,63.029998779296875,0,0,1,1
201822,34324,1737824.12,0.2049218498131321,63.029998779296875,0,0,1,1
136101,-126,-7892.64,-0.0009249267766301834,63.029998779296875,0,0,1,1
136227,-200,-12527.0,-0.0014659854720839717,63.029998779296875,0,0,1,1
136427,-130,-8141.900000000001,-0.0009519834208425786,63.029998779296875,0,0,1,1
136557,-330,-20664.6,-0.002410747550899647,63.029998779296875,0,0,1,1
136887,-576,-36063.36,-0.0041902184587852736,63.029998779296875,0,0,1,1
137463,-2796,-175029.6,-0.01993454965456762,63.029998779296875,0,0,1,1
140259,-2100,-131439.0,-0.01475143826523086,63.029998779296875,0,0,1,1
142359,-910,-56947.799999999996,-0.006351688083255973,63.029998779296875,0,0,1,1
143269,-33,-2064.81,-0.000230282899052351,63.029998779296875,0,0,1,1
143302,-40,-2502.44,-0.00027905289447614795,63.029998779296875,0,0,1,1
143342,-8784,-549527.04,-0.057741608929440066,63.029998779296875,0,0,1,1
152126,-1402,-87695.09999999999,-0.009131884737637434,63.029998779296875,0,0,1,1
153528,-100,-6253.0,-0.000650923008826516,63.029998779296875,0,0,1,1
153628,-180,-11253.78,-0.0011702902319775303,63.029998779296875,0,0,1,1
153808,-16617,-1038894.8400000001,-0.09750330057209916,63.029998779296875,0,0,1,1
170425,34324,1737824.12,0.25219506102085953,63.029998779296875,0,0,1,1
28140,-2479,-518383.69000000006,-0.08096280087527352,209.38999938964844,1,1,1,1
30619,-7521,-1568429.3399999999,-0.19719454640797063,209.38999938964844,1,1,1,1
38140,10000,36200.0,0.35536602700781805,209.38999938964844,1,1,1,1
114008,-6300,-1407483.0,-0.052365594972902885,223.41000366210938,0,0,0,1
394879,-8225,-1837547.25,-0.020404163689767406,223.41000366210938,0,0,0,1
62601,-2424,-541545.84,-0.037277970011534024,223.41000366210938,0,0,0,1
306802,-10150,-2267611.5,-0.03202377647088518,223.41000366210938,0,0,0,1
609183,-11005,-2458627.05,-0.0177446193734803,223.41000366210938,0,0,0,1
5194956,-16033,-3581932.53,-0.0030767671933293276,223.41000366210938,0,0,0,1
5210989,27660,99990.90000000001,0.005336338866392621,221.52000427246094,1,0,0,1
500000,-12298,-2762622.7199999997,-0.024005559264334432,224.41000366210938,0,0,0,0
512298,-7702,-1724092.7,-0.014811538461538461,224.41000366210938,0,0,0,0
5183192,-1400,-317492.0,-0.0002700308915339915,224.41000366210938,0,0,0,0
5184592,-45097,-10197333.64,-0.008623266125385276,224.41000366210938,0,0,0,0
5229689,-86606,-19504537.26,-0.01629066859532814,224.41000366210938,0,0,0,0
5316295,-66897,-15016369.59,-0.012427013563699752,224.41000366210938,0,0,0,0
5383192,200000,723260.0,0.03858626113020702,224.41000366210938,0,0,0,0
28140,-20000,-4367600.0,-0.4154549231408392,217.92999267578125,1,1,1,0
48140,20000,72400.0,0.7107320540156361,217.92999267578125,1,1,1,0
51200,-10000,-2034100.0,-0.16339869281045752,208.16000366210938,1,1,1,0
5183192,-48689,-9692032.34,-0.009306213195598295,197.5,1,0,1,1
5231881,-119960,-23807261.6,-0.022414716730186864,197.5,1,0,1,1
5351841,-83842,-16550410.8,-0.015424372613340403,197.5,1,0,1,1
5435683,-55662,-10912535.100000001,-0.010136314509468992,197.5,1,0,1,1
5491345,-44938,-8775492.64,-0.008116998354311006,197.5,1,0,1,1
5536283,-46909,-9118171.42,-0.008401824619321707,197.5,1,0,1,1
5583192,400000,1446520.0,0.07717252226041404,197.5,1,0,1,1
1295797,-600,-490776.0,-0.0004628211882625461,202.1199951171875,1,1,0,0
1296397,-3085,-2520136.5,-0.002374022879885985,202.1199951171875,1,1,0,0
1299482,-1700,-1387081.0,-0.0013065043936974228,202.1199951171875,1,1,0,0
1301182,-1200,-977952.0,-0.0009213886555557432,202.1199951171875,1,1,0,0
1302382,-1900,-1546144.0,-0.0014567401834879267,202.1199951171875,1,1,0,0
1304282,-3694,-3003000.3600000003,-0.002824210841789146,202.1199951171875,1,1,0,0
1307976,-9809,-7962063.390000001,-0.007443551110385988,202.1199951171875,1,1,0,0
1317785,-10175,-8249686.5,-0.007662128377360764,202.1199951171875,1,1,0,0
1327960,-12440,-10074534.0,-0.009280811698000596,202.1199951171875,1,1,0,0
1340400,-9867,-7979837.58,-0.007307443638924746,202.1199951171875,1,1,0,0
1350267,-12950,-10460492.0,-0.009499588106662403,202.1199951171875,1,1,0,0
1363217,-13477,-10873513.14,-0.009789394012031723,202.1199951171875,1,1,0,0
1376694,-6500,-5237505.0,-0.0046992685046349245,202.1199951171875,1,1,0,0
1383194,-4103,-3301725.1300000004,-0.0029575498253077747,202.1199951171875,1,1,0,0
1387297,-4000,-3215080.0,-0.0028750151836739388,202.1199951171875,1,1,0,0
1391297,-3500,-2809275.0,-0.0025093257298373886,202.1199951171875,1,1,0,0
1394797,-1000,-801690.0,-0.000716436559184466,202.1199951171875,1,1,0,0
1395797,100000,1446500.0,0.07717258181644193,202.1199951171875,1,1,0,0
157773,-8627,-4603798.55,-0.05184495192307692,133.41250610351562,0,0,1,1
102837,-6539,-3489537.3499999996,-0.059784596255119955,133.41250610351562,0,0,1,1
81778,-7861,-4195022.649999999,-0.08769620366135276,133.41250610351562,0,0,1,1
37292,-5826,-3109044.9,-0.13511758430353912,133.41250610351562,0,0,1,1
1299807,-24000,-12807600.0,-0.018129530966371987,133.41250610351562,0,0,1,1
15431,-651,-347406.14999999997,-0.04048003979604527,133.41250610351562,0,0,1,1
1323807,5675,99993.5,0.004305335125768891,129.93499755859375,0,1,1,1
1260142,-1000,-555130.0,-0.0007929321202529136,138.41749572753906,0,0,0,1
1261142,-163,-90207.45999999999,-0.00012923123273117921,138.41749572753906,0,0,0,1
1261305,-1938,-1070764.38,-0.0015341466368703409,138.41749572753906,0,0,0,1
1263243,-2021,-1114460.2400000002,-0.0015972951099533378,138.41749572753906,0,0,0,1
1265264,-3490,-1920756.4000000001,-0.0027507302440031717,138.41749572753906,0,0,0,1
1268754,-5365,-2948604.0,-0.0042107526847963185,138.41749572753906,0,0,0,1
1274119,-5564,-3052020.92,-0.004347951797437334,138.41749572753906,0,0,0,1
1279683,-8957,-4903957.5,-0.006950738763347405,138.41749572753906,0,0,0,1
1288640,-8068,-4409162.0,-0.006221909635785389,138.41749572753906,0,0,0,1
1296708,-4312,-2352799.68,-0.003314322608414936,138.41749572753906,0,0,0,1
1301020,-2147,-1168998.56,-0.0016475248375687843,138.41749572753906,0,0,0,1
1303167,-1200,-652032.0,-0.0009199864761987999,138.41749572753906,0,0,0,1
1304367,44325,781006.5,0.035177398848609806,138.41749572753906,0,0,0,1
6606,-109,-60367.47,-0.016232315711094566,138.41749572753906,0,0,0,1
6715,-100,-55280.99999999999,-0.014673514306676448,138.41749572753906,0,0,0,1
6815,-200,-110408.0,-0.02851033499643621,138.41749572753906,0,0,0,1
7015,-400,-220356.0,-0.05394470667565745,138.41749572753906,0,0,0,1
7415,-521,-286565.63,-0.06565020161290322,138.41749572753906,0,0,0,1
7936,-774,-424717.02,-0.08886337543053961,138.41749572753906,0,0,0,1
8710,-645,-353214.9,-0.0689470871191876,138.41749572753906,0,0,0,1
9355,-1001,-547306.76,-0.0966589416763229,138.41749572753906,0,0,0,1
10356,-800,-436416.0,-0.07171029042667623,138.41749572753906,0,0,0,1
11156,-200,-108858.0,-0.017611835153222965,138.41749572753906,0,0,0,1
11356,4750,68780.0,0.7190432939751741,138.41749572753906,0,0,0,1
6606,-700,-387100.0,-0.09581166164796058,137.14500427246094,1,0,0,1
